time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.1600000000000015,-0.4969079473301614,-0.8623585837848741,15.393311669227261,6.172222212599321,0.14655560919212274,0.0,-0.9899591400062101,-1.3306266449810362,4.597265582702904,-0.03537067935271711,0.1897365438217443,0.0,478.9135272662376,478.704567748651,477.8670843324762,477.9550022513129
2.2200000000000015,-0.5592427996442667,-0.9443999330670819,15.670950518665137,6.170119080814018,0.15738979530313824,0.0,-1.0889062964394522,-1.4042476011870013,4.656812511792505,-0.03442285496108699,0.1471998425968596,0.0,451.2601804640694,447.84246715652483,449.4141899930314,449.49050652547925
2.2800000000000016,-0.6274093135322282,-1.030681772734124,15.950213491886334,6.167975925893028,0.16645044464546732,0.0,-1.184081156055411,-1.47199049115644,4.651707730572775,-0.038446328915433155,0.15770445088892995,0.0,429.7043298861031,430.6162138037016,429.3818798864543,429.0397455052729
2.3400000000000016,-0.7020577986106734,-1.1214809094536338,16.232697221295943,6.165680775898494,0.17617932630286592,0.0,-1.305106536349638,-1.5548157492657597,4.7635941037083,-0.03786772602841803,0.16980427487623556,0.0,466.62870613035454,467.5959122683262,467.9344527444947,467.9788698835706
2.4000000000000017,-0.7840280514241975,-1.2171999724560636,16.521023922171974,6.163310386460882,0.1864479692738712,0.0,-1.428173929921325,-1.6359898739373782,4.84655721346579,-0.04300289055080844,0.17369381803407347,0.0,459.49689334851445,459.832194341601,461.225913507137,460.81938321786845
2.4600000000000017,-0.8737724251965678,-1.3179508860273546,16.815214974135877,6.161057669058199,0.1964788044635899,0.0,-1.5642586229509488,-1.7225402018709715,4.958885318365539,-0.028407627459329565,0.14916130045212642,0.0,471.5726960383551,469.6981718617903,470.73198142588717,471.85958559701743
2.520000000000002,-0.9720186887200293,-1.42401653236875,17.11672386446773,6.15897788710026,0.20617975477223105,0.0,-1.711477157598636,-1.8130821111052258,5.090370380861299,-0.051686103401602554,0.17918607118667043,0.0,477.4116819246759,479.7195238167723,479.6177107903468,477.8456733327338
2.580000000000002,-1.0782385299025936,-1.5349289007979325,17.4209959465012,6.1554819728481185,0.21715719914012865,0.0,-1.8300856506402248,-1.8842607096525243,5.051771949402171,-0.07658062037689577,0.1895877768150776,0.0,425.81360916463797,426.7365080673951,428.20355185443486,426.07738169839536
2.640000000000002,-1.1919413195324506,-1.6502776102147645,17.72370035646318,6.150760772776922,0.22827093787258246,0.0,-1.9609511641920159,-1.9610668170269612,5.03791917117034,-0.08326880758949111,0.17467311299782437,0.0,435.6927753533606,434.4777038930107,436.5505409834768,435.9869068152088
2.700000000000002,-1.313010918636697,-1.769931367918094,18.022643872384446,6.145775351163742,0.23898618814278993,0.0,-2.0755458182326234,-2.0277846837094993,4.926898914236351,-0.08273606250063116,0.1854395348559733,0.0,402.6241237219015,403.6314331140786,403.0170935597186,403.05885362702446
